dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,31.769423,78.610267,27.200000,10.000000,0.000000,0.000000,5.992144
0.020000,31.960960,78.552704,27.400000,10.000000,0.000000,0.000000,5.990336
0.020000,32.152393,78.494796,27.600000,10.000000,0.000000,0.000000,5.988534
0.020000,32.343722,78.436542,27.800000,10.000000,0.000000,0.000000,5.986740
0.020000,32.534945,78.377947,28.000000,10.000000,0.000000,0.000000,5.984953
0.020000,32.726065,78.319011,28.200000,10.000000,0.000000,0.000000,5.983173
0.020000,32.917078,78.259735,28.400000,10.000000,0.000000,0.000000,5.981399
0.020000,33.107987,78.200121,28.600000,10.000000,0.000000,0.000000,5.979633
0.020000,33.298791,78.140171,28.800000,10.000000,0.000000,0.000000,5.977875
0.020000,33.489488,78.079886,29.000000,10.000000,0.000000,0.000000,5.976123
0.020000,33.680081,78.019267,29.200000,10.000000,0.000000,0.000000,5.974378
0.020000,33.870566,77.958317,29.400000,10.000000,0.000000,0.000000,5.972641
0.020000,34.060947,77.897037,29.600000,10.000000,0.000000,0.000000,5.970911
0.020000,34.251222,77.835428,29.800000,10.000000,0.000000,0.000000,5.969188
0.020000,34.441390,77.773492,30.000000,10.000000,0.000000,0.000000,5.967472
0.020000,34.631452,77.711231,30.200000,10.000000,0.000000,0.000000,5.965764
0.020000,34.821407,77.648646,30.400000,10.000000,0.000000,0.000000,5.964063
0.020000,35.011256,77.585738,30.600000,10.000000,0.000000,0.000000,5.962369
0.020000,35.200998,77.522510,30.800000,10.000000,0.000000,0.000000,5.960683
0.020000,35.390634,77.458962,31.000000,10.000000,0.000000,0.000000,5.959004
0.020000,35.580163,77.395097,31.200000,10.000000,0.000000,0.000000,5.957332
0.020000,35.769585,77.330916,31.400000,10.000000,0.000000,0.000000,5.955668
0.020000,35.958901,77.266420,31.600000,10.000000,0.000000,0.000000,5.954012
0.020000,36.148109,77.201612,31.800000,10.000000,0.000000,0.000000,5.952362
0.020000,36.337211,77.136492,32.000000,10.000000,0.000000,0.000000,5.950721
0.020000,36.526205,77.071063,32.200000,10.000000,0.000000,0.000000,5.949086
0.020000,36.715093,77.005326,32.400000,10.000000,0.000000,0.000000,5.947459
0.020000,36.903874,76.939282,32.600000,10.000000,0.000000,0.000000,5.945840
0.020000,37.092547,76.872933,32.800000,10.000000,0.000000,0.000000,5.944228
0.020000,37.281114,76.806281,33.000000,10.000000,0.000000,0.000000,5.942624
