dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,31.306964,81.127748,31.292101,10.435290,-0.130637,-0.018526,0.201291
0.020000,31.511385,81.169563,31.500755,10.432692,-0.129875,0.038120,0.202252
0.020000,31.715714,81.211564,31.709356,10.430067,-0.131231,-0.067812,0.203208
0.020000,31.919953,81.253749,31.917906,10.427471,-0.129825,0.070282,0.204158
0.020000,32.124100,81.296117,32.126403,10.424851,-0.131020,-0.059714,0.205102
0.020000,32.328156,81.338666,32.334848,10.422245,-0.130300,0.035994,0.206040
0.020000,32.532121,81.381395,32.543240,10.419634,-0.130534,-0.011698,0.206973
0.020000,32.735994,81.424304,32.751581,10.417015,-0.130942,-0.020413,0.207900
0.020000,32.939778,81.467389,32.959869,10.414416,-0.129956,0.049314,0.208820
0.020000,33.143470,81.510651,33.168105,10.411783,-0.131659,-0.085136,0.209736
0.020000,33.347072,81.554088,33.376288,10.409186,-0.129821,0.091886,0.210645
0.020000,33.550583,81.597698,33.584420,10.406559,-0.131385,-0.078222,0.211548
0.020000,33.754003,81.641481,33.792499,10.403951,-0.130359,0.051320,0.212446
0.020000,33.957334,81.685434,34.000525,10.401337,-0.130727,-0.018421,0.213338
0.020000,34.160574,81.729557,34.208500,10.398715,-0.131114,-0.019361,0.214224
0.020000,34.363724,81.773849,34.416422,10.396115,-0.129991,0.056154,0.215104
0.020000,34.566783,81.818307,34.624291,10.393476,-0.131932,-0.097034,0.215979
0.020000,34.769753,81.862932,34.832109,10.390881,-0.129755,0.108870,0.216847
0.020000,34.972633,81.907720,35.039874,10.388248,-0.131664,-0.095445,0.217710
0.020000,35.175424,81.952672,35.247587,10.385641,-0.130316,0.067402,0.218567
0.020000,35.378125,81.997786,35.455247,10.383024,-0.130861,-0.027282,0.219418
0.020000,35.580736,82.043060,35.662855,10.380401,-0.131164,-0.015122,0.220263
0.020000,35.783258,82.088493,35.870411,10.377801,-0.129994,0.058462,0.221103
0.020000,35.985691,82.134084,36.077915,10.375160,-0.132062,-0.103381,0.221937
0.020000,36.188035,82.179832,36.285366,10.372567,-0.129637,0.121261,0.222765
0.020000,36.390290,82.225735,36.492765,10.369930,-0.131869,-0.111627,0.223587
0.020000,36.592457,82.271792,36.700111,10.367326,-0.130178,0.084566,0.224403
0.020000,36.794535,82.318002,36.907405,10.364707,-0.130949,-0.038531,0.225213
0.020000,36.996524,82.364364,37.114647,10.362085,-0.131099,-0.007509,0.226018
0.020000,37.198426,82.410875,37.321837,10.359486,-0.129976,0.056124,0.226817
0.020000,37.400239,82.457536,37.528974,10.356845,-0.132059,-0.104133,0.227610
0.020000,37.601964,82.504344,37.736059,10.354255,-0.129476,0.129123,0.228397
0.020000,37.803602,82.551298,37.943091,10.351615,-0.132016,-0.126958,0.229178
0.020000,38.005152,82.598398,38.150071,10.349016,-0.129955,0.103037,0.229954
0.020000,38.206615,82.645641,38.356999,10.346396,-0.131001,-0.052313,0.230724
0.020000,38.407990,82.693027,38.563875,10.343777,-0.130930,0.003554,0.231488
0.020000,38.609279,82.740554,38.770698,10.341178,-0.129947,0.049152,0.232246
0.020000,38.810480,82.788221,38.977469,10.338539,-0.131934,-0.099367,0.232998
0.020000,39.011596,82.836027,39.184188,10.335954,-0.129283,0.132580,0.233745
0.020000,39.212624,82.883970,39.390854,10.333311,-0.132114,-0.141553,0.234486
0.020000,39.413567,82.932049,39.597469,10.330718,-0.129656,0.122899,0.235220
0.020000,39.614423,82.980263,39.804031,10.328098,-0.131028,-0.068624,0.235950
0.020000,39.815193,83.028611,40.010540,10.325484,-0.130669,0.017990,0.236673
0.020000,40.015878,83.077091,40.216998,10.322886,-0.129914,0.037709,0.237390
0.020000,40.216477,83.125702,40.423403,10.320252,-0.131701,-0.089323,0.238102
0.020000,40.416992,83.174443,40.629757,10.317671,-0.129064,0.131835,0.238808
0.020000,40.617421,83.223313,40.836057,10.315027,-0.132173,-0.155444,0.239508
0.020000,40.817765,83.272310,41.042306,10.312441,-0.129292,0.144066,0.240202
0.020000,41.018025,83.321433,41.248502,10.309821,-0.131037,-0.087288,0.240891
0.020000,41.218200,83.370681,41.454647,10.307214,-0.130326,0.035549,0.241574
0.020000,41.418291,83.420052,41.660739,10.304617,-0.129884,0.022135,0.242250
0.020000,41.618298,83.469546,41.866779,10.301989,-0.131372,-0.074413,0.242922
0.020000,41.818222,83.519161,42.072767,10.299413,-0.128828,0.127179,0.243587
0.020000,42.018061,83.568895,42.278702,10.296769,-0.132200,-0.168568,0.244246
0.020000,42.217818,83.618749,42.484586,10.294191,-0.128874,0.166272,0.244900
0.020000,42.417492,83.668719,42.690418,10.291570,-0.131033,-0.107949,0.245548
0.020000,42.617082,83.718806,42.896197,10.288972,-0.129917,0.055801,0.246190
0.020000,42.816591,83.769007,43.101924,10.286375,-0.129858,0.002949,0.246827
0.020000,43.016017,83.819323,43.307600,10.283756,-0.130963,-0.055232,0.247457
0.020000,43.215361,83.869750,43.513223,10.281182,-0.128678,0.114228,0.248082
0.020000,43.414623,83.920289,43.718794,10.278542,-0.132008,-0.166482,0.248701
0.020000,43.613803,83.970938,43.924313,10.275972,-0.128513,0.174777,0.249314
0.020000,43.812902,84.021695,44.129781,10.273351,-0.131019,-0.125310,0.249922
0.020000,44.011920,84.072560,44.335196,10.270762,-0.129456,0.078142,0.250523
0.020000,44.210857,84.123531,44.540559,10.268165,-0.129839,-0.019155,0.251119
0.020000,44.409714,84.174608,44.745870,10.265556,-0.130490,-0.032544,0.251710
0.020000,44.608490,84.225788,44.951130,10.262982,-0.128663,0.091352,0.252294
