dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.062855,73.448285,5.971484,6.189212,3.192714,-1.747889,6.206224
0.020000,11.187524,73.438571,6.096531,6.252367,3.157739,-1.748735,6.204624
0.020000,11.313423,73.428557,6.222828,6.314822,3.122750,-1.749421,6.203009
0.020000,11.440540,73.418240,6.350363,6.376757,3.096768,-1.299139,6.201380
0.020000,11.568858,73.407613,6.479120,6.437867,3.055477,-2.064559,6.199736
0.020000,11.698362,73.396672,6.609085,6.498246,3.018937,-1.826977,6.198077
0.020000,11.829036,73.385414,6.740244,6.557923,2.983881,-1.752799,6.196405
0.020000,11.960867,73.373833,6.872582,6.616900,2.948826,-1.752739,6.194719
0.020000,12.093838,73.361925,7.006085,6.675175,2.913775,-1.752552,6.193020
0.020000,12.227936,73.349685,7.140740,6.732750,2.878730,-1.752244,6.191307
0.020000,12.363145,73.337109,7.276533,6.789624,2.843694,-1.751820,6.189581
0.020000,12.499454,73.324193,7.413453,6.846027,2.820153,-1.177027,6.187842
0.020000,12.636850,73.310932,7.551487,6.901690,2.783139,-1.850710,6.186091
0.020000,12.775312,73.297323,7.690617,6.956480,2.739526,-2.180662,6.184327
0.020000,12.914827,73.283360,7.830828,7.010570,2.704506,-1.750977,6.182552
0.020000,13.055378,73.269041,7.972107,7.063960,2.669506,-1.750031,6.180765
0.020000,13.196955,73.254361,8.114443,7.116792,2.641560,-1.397295,6.178966
0.020000,13.339547,73.239316,8.257826,7.169155,2.618171,-1.169450,6.177155
0.020000,13.483131,73.223902,8.402235,7.220461,2.565308,-2.643137,6.175334
0.020000,13.627693,73.208116,8.547657,7.271068,2.530363,-1.747239,6.173502
0.020000,13.773218,73.191954,8.694076,7.320982,2.495661,-1.735132,6.171659
0.020000,13.919702,73.175412,8.841492,7.370764,2.489125,-0.326788,6.169806
0.020000,14.067119,73.158487,8.989877,7.419289,2.426221,-3.145189,6.167943
0.020000,14.215455,73.141176,9.139220,7.467116,2.391356,-1.743270,6.166070
0.020000,14.364698,73.123474,9.289508,7.514432,2.365797,-1.277957,6.164188
0.020000,14.514837,73.105379,9.440734,7.561307,2.343768,-1.101432,6.162296
0.020000,14.665850,73.086888,9.592876,7.607054,2.287339,-2.821457,6.160396
0.020000,14.817722,73.067998,9.745918,7.652105,2.252569,-1.738479,6.158486
0.020000,14.970450,73.048705,9.899860,7.697095,2.249497,-0.153619,6.156568
0.020000,15.124008,73.029007,10.054675,7.740790,2.184764,-3.236668,6.154642
0.020000,15.278379,73.008902,10.210351,7.783765,2.148726,-1.801856,6.152708
0.020000,15.433562,72.988385,10.366884,7.826655,2.144499,-0.211361,6.150765
0.020000,15.589531,72.967455,10.524250,7.868326,2.083562,-3.046841,6.148816
0.020000,15.746269,72.946111,10.682435,7.909236,2.045493,-1.903484,6.146859
0.020000,15.903775,72.924347,10.841438,7.950143,2.045370,-0.006159,6.144895
0.020000,16.062021,72.902163,11.001231,7.989663,1.975982,-3.469352,6.142925
0.020000,16.220996,72.879558,11.161805,8.028710,1.952352,-1.181504,6.140948
0.020000,16.380691,72.856527,11.323152,8.067354,1.932216,-1.006809,6.138965
0.020000,16.541081,72.833071,11.485248,8.104804,1.872473,-2.987149,6.136976
0.020000,16.702162,72.809186,11.648090,8.142093,1.864468,-0.400283,6.134981
0.020000,16.863912,72.784872,11.811658,8.178370,1.813826,-2.532088,6.132981
0.020000,17.026316,72.760126,11.975936,8.213935,1.778275,-1.777523,6.130976
0.020000,17.189367,72.734947,12.140920,8.249188,1.762636,-0.781959,6.128966
0.020000,17.353039,72.709335,12.306584,8.283193,1.700236,-3.120009,6.126951
0.020000,17.517330,72.683286,12.472927,8.317156,1.698185,-0.102552,6.124932
0.020000,17.682214,72.656801,12.639925,8.349885,1.636435,-3.087485,6.122909
0.020000,17.847683,72.629879,12.807570,8.382247,1.618118,-0.915848,6.120882
0.020000,18.013721,72.602518,12.975846,8.413828,1.579013,-1.955259,6.118851
0.020000,18.180310,72.574718,13.144739,8.444638,1.540521,-1.924617,6.116817
0.020000,18.347441,72.546479,13.314239,8.475019,1.519053,-1.073394,6.114780
0.020000,18.515092,72.517799,13.484326,8.504322,1.465147,-2.695305,6.112740
0.020000,18.683259,72.488679,13.654995,8.533458,1.456795,-0.417575,6.110698
0.020000,18.851913,72.459118,13.826221,8.561293,1.391762,-3.251689,6.108653
0.020000,19.021056,72.429115,13.998004,8.589143,1.392468,0.035328,6.106607
0.020000,19.190657,72.398673,14.170315,8.615581,1.321928,-3.526984,6.104558
0.020000,19.360716,72.367788,14.343156,8.642035,1.322711,0.039130,6.102508
0.020000,19.531205,72.336464,14.516499,8.667134,1.254931,-3.388980,6.100457
0.020000,19.702122,72.304699,14.690342,8.692180,1.252307,-0.131226,6.098404
0.020000,19.873440,72.272495,14.864661,8.715928,1.187415,-3.244603,6.096351
0.020000,20.045157,72.239851,15.039453,8.739592,1.183171,-0.212179,6.094297
0.020000,20.217245,72.206771,15.214692,8.761962,1.118507,-3.233227,6.092244
0.020000,20.389703,72.173251,15.390377,8.784264,1.115116,-0.169534,6.090190
0.020000,20.562504,72.139297,15.566482,8.805243,1.048920,-3.309813,6.088136
0.020000,20.735645,72.104906,15.743006,8.826180,1.046884,-0.101768,6.086083
0.020000,20.909100,72.070083,15.919922,8.845808,0.981395,-3.274482,6.084030
0.020000,21.082865,72.034826,16.097228,8.865293,0.974230,-0.358259,6.081978
0.020000,21.256916,71.999139,16.274900,8.883618,0.916239,-2.899517,6.079928
0.020000,21.431247,71.963023,16.452933,8.901633,0.900759,-0.774014,6.077879
0.020000,21.605837,71.926479,16.631306,8.918664,0.851569,-2.459482,6.075832
0.020000,21.780675,71.889510,16.810010,8.935196,0.826607,-1.248141,6.073786
0.020000,21.955745,71.852118,16.989029,8.950941,0.787242,-1.968214,6.071743
0.020000,22.131033,71.814306,17.168348,8.965979,0.751896,-1.767322,6.069702
0.020000,22.306526,71.776074,17.347957,8.980442,0.723125,-1.438554,6.067664
0.020000,22.482204,71.737426,17.527837,8.993976,0.676740,-2.319217,6.065629
0.020000,22.658061,71.698365,17.707980,9.007158,0.659093,-0.882373,6.063596
0.020000,22.834074,71.658893,17.888364,9.019225,0.603317,-2.788782,6.061567
0.020000,23.010238,71.619013,18.068985,9.031042,0.590886,-0.621573,6.059542
0.020000,23.186529,71.578728,18.249821,9.041761,0.535908,-2.748874,6.057520
0.020000,23.362938,71.538041,18.430861,9.052044,0.514169,-1.086950,6.055502
0.020000,23.539450,71.496956,18.612091,9.061493,0.472463,-2.085314,6.053489
0.020000,23.716048,71.455476,18.793496,9.070240,0.437347,-1.755809,6.051480
0.020000,23.892723,71.413604,18.975064,9.078415,0.408728,-1.430946,6.049475
0.020000,24.069453,71.371344,19.156777,9.085624,0.360490,-2.411878,6.047475
0.020000,24.246232,71.328700,19.338627,9.092517,0.344620,-0.793545,6.045481
0.020000,24.423039,71.285676,19.520593,9.098304,0.289381,-2.761933,6.043491
0.020000,24.599864,71.242275,19.702667,9.103677,0.268628,-1.037633,6.041507
0.020000,24.776690,71.198502,19.884830,9.108168,0.224567,-2.203077,6.039529
0.020000,24.953504,71.154362,20.067070,9.111991,0.191136,-1.671521,6.037557
0.020000,25.130292,71.109858,20.249374,9.115191,0.160007,-1.556456,6.035590
0.020000,25.307043,71.064994,20.431730,9.117832,0.132051,-1.397824,6.033630
0.020000,25.483765,71.019769,20.614147,9.120824,0.149580,0.876492,6.031676
0.020000,25.660450,70.974187,20.796617,9.123489,0.133245,-0.816764,6.029729
0.020000,25.837102,70.928246,20.979145,9.126416,0.146370,0.656240,6.027787
0.020000,26.013719,70.881948,21.161730,9.129224,0.140397,-0.298650,6.025852
0.020000,26.190301,70.835295,21.344371,9.132066,0.142080,0.084159,6.023924
0.020000,26.366851,70.788287,21.527071,9.135022,0.147815,0.286743,6.022001
0.020000,26.543363,70.740926,21.709827,9.137788,0.138291,-0.476200,6.020086
0.020000,26.719844,70.693211,21.892645,9.140878,0.154522,0.811572,6.018176
0.020000,26.896288,70.645145,22.075518,9.143682,0.140166,-0.717826,6.016273
0.020000,27.072698,70.596728,22.258452,9.146690,0.150440,0.513723,6.014377
0.020000,27.249073,70.547962,22.441445,9.149634,0.147161,-0.163970,6.012487
0.020000,27.425413,70.498847,22.624496,9.152568,0.146736,-0.021273,6.010604
0.020000,27.601718,70.449384,22.807609,9.155642,0.153695,0.347986,6.008728
0.020000,27.777987,70.399575,22.990780,9.158535,0.144625,-0.453501,6.006858
0.020000,27.954223,70.349421,23.174013,9.161681,0.157330,0.635217,6.004995
0.020000,28.130422,70.298922,23.357306,9.164630,0.147427,-0.495142,6.003139
0.020000,28.306586,70.248080,23.540660,9.167707,0.153869,0.322114,6.001289
0.020000,28.482715,70.196895,23.724076,9.170777,0.153505,-0.018198,5.999446
0.020000,28.658807,70.145370,23.907551,9.173793,0.150779,-0.136310,5.997610
0.020000,28.834866,70.093504,24.091091,9.176976,0.159131,0.417608,5.995781
0.020000,29.010887,70.041300,24.274691,9.179982,0.150342,-0.439472,5.993959
0.020000,29.186875,69.988757,24.458354,9.183177,0.159734,0.469619,5.992144
0.020000,29.362826,69.935878,24.642079,9.186258,0.154045,-0.284453,5.990336
0.020000,29.538741,69.882663,24.825867,9.189396,0.156910,0.143252,5.988534
0.020000,29.714621,69.829114,25.009719,9.192580,0.159198,0.114426,5.986740
0.020000,29.890464,69.775231,25.193632,9.195669,0.154445,-0.237697,5.984953
0.020000,30.066274,69.721016,25.377611,9.198947,0.163914,0.473463,5.983173
0.020000,30.242046,69.666470,25.561652,9.202057,0.155461,-0.422660,5.981399
0.020000,30.417783,69.611593,25.745758,9.205295,0.161938,0.323891,5.979633
0.020000,30.593484,69.556388,25.929928,9.208492,0.159847,-0.104577,5.977875
0.020000,30.769149,69.500856,26.114162,9.211687,0.159749,-0.004915,5.976123
0.020000,30.944780,69.444996,26.298461,9.214969,0.164087,0.216943,5.974378
0.020000,31.120373,69.388811,26.482824,9.218146,0.158861,-0.261327,5.972641
0.020000,31.295931,69.332302,26.667253,9.221466,0.165990,0.356438,5.970911
0.020000,31.471454,69.275470,26.851747,9.224685,0.160966,-0.251207,5.969188
0.020000,31.646940,69.218315,27.036306,9.227967,0.164085,0.155965,5.967472
0.020000,31.822391,69.160840,27.220932,9.231262,0.164728,0.032154,5.965764
0.020000,31.997806,69.103046,27.405622,9.234512,0.162512,-0.110778,5.964063
